Customer_id,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Most_Purchased
508113,10.2,4,17.06.21,3.366,0,Personalized Gifts
508114,1.5,6,31.01.21,0.705,1,Food Storage and Organization
508115,17.7,2,21.05.21,0.531,3,Cleaning Tools and Supplies
508116,37.1,1,03.05.21,37.1,0,Laundry and Detergents
508117,43.1,7,11.07.21,22.412,1,Dishwashing and Kitchen Cleaners
508118,10.4,6,03.06.21,6.656,2,Trash Bags and Bins
508119,7.8,2,10.08.21,4.992,2,Paper Products
508120,14.3,6,07.01.21,13.442,2,Pest Control
508121,4.2,4,02.12.21,4.2,2,Home Fragrance
508122,37.1,3,22.09.21,14.469,2,Air Purifiers and Humidifiers
508123,17.5,5,11.03.21,10.325,0,Water Filters and Purifiers
508124,33.6,6,19.02.21,30.24,1,Light Bulbs and Fixtures
508125,26.1,6,10.10.21,6.525,3,Home Security Systems
508126,22.5,5,15.05.21,16.2,0,Furniture and Decor
508127,34.6,6,01.07.21,34.6,1,Bedding and Linens
508128,7.7,1,16.08.21,7.7,0,Fresh Fruits
508129,16.5,3,13.10.21,9.9,1,Fresh Vegetables
508130,58.1,4,04.11.21,37.765,0,Dairy and Eggs
508131,9.7,6,08.08.21,0.97,1,Meat and Poultry
508132,57.1,4,09.07.21,52.532,0,Seafood
508133,9.1,6,14.03.21,0.728,0,Bread and Bakery
508134,19.6,1,22.11.21,19.6,0,Pantry Staples
508135,14.3,4,12.11.21,12.441,0,Beverages
508136,36.9,1,18.01.21,36.9,0,Snacks and Chips
508137,7.4,5,25.01.21,3.7,0,Frozen Foods
508138,2.9,7,25.08.21,0.261,1,Breakfast Foods
508139,34.6,7,22.01.21,13.494,1,Canned Goods
508140,21,3,11.08.21,1.05,2,Pasta and Grains
508141,33.4,2,06.03.21,0.334,0,Cooking Oils and Condiments
508142,14.1,4,13.05.21,11.844,1,Baking Ingredients
508143,15.9,2,21.10.21,6.837,2,Spices and Seasonings
508144,58.1,7,30.09.21,7.553,2,International Foods
508145,23.8,4,13.04.21,21.658,1,Organic Products
508146,37.8,7,03.11.21,36.666,1,Gluten-Free Products
508147,47.3,6,05.08.21,6.149,2,Vegan and Plant-Based
508148,36.3,6,12.08.21,14.883,1,Ready-to-Eat Meals
508149,30.7,1,02.10.21,30.7,0,Baby and Toddler
508150,32.9,4,28.09.21,16.45,0,Pet Supplies
508151,13.1,2,01.06.21,5.502,1,Cleaning Supplies
508152,34,2,08.05.21,18.36,1,Personal Care
508153,36.7,7,27.03.21,29.36,3,Health and Wellness
508154,34.7,3,09.10.21,31.23,2,Vitamins and Supplements
508155,4.2,5,06.07.21,0.504,1,Home and Kitchen Essentials
508156,46.5,7,10.03.21,36.735,1,Office and School Supplies
508157,46.1,5,05.09.21,32.27,0,Electronics and Appliances
508158,39,2,20.01.21,37.83,3,Outdoor and Garden
508159,7.9,7,01.01.21,0.474,1,Home Decor
508160,38.3,5,09.09.21,18.767,3,Clothing and Accessories
508161,12.4,4,18.04.21,2.852,3,Shoes and Footwear
508162,23.2,7,12.11.21,6.728,2,Beauty and Skincare
508163,31.9,4,22.07.21,19.14,2,Hair Care
508164,46.3,7,12.02.21,37.966,0,Oral Care
508165,15.9,2,15.07.21,1.59,1,Bath and Body
508166,32.9,2,28.01.21,4.277,3,Feminine Hygiene
508167,31.7,1,04.06.21,31.7,3,Men's Grooming
508168,41.3,2,24.10.21,24.367,1,Shaving and Hair Removal
508169,18.9,6,01.07.21,1.323,1,Fragrances
508170,10.4,6,18.11.21,7.696,3,Health Monitors
508171,37.6,4,20.12.21,0.752,1,Fitness and Exercise
508172,35.5,7,30.06.21,29.465,0,Sports and Outdoor Recreation
508173,37.9,4,28.09.21,30.699,2,Baby Care Products
508174,11,5,10.04.21,1.65,1,Diapers and Wipes
508175,27.7,1,18.10.21,27.7,1,Baby Food
508176,40.5,2,20.12.21,17.82,2,Baby Gear and Nursery
508177,23.9,3,31.12.21,14.101,0,Toys and Games
508178,5.4,6,23.03.21,4.968,2,Electronics Accessories
508179,30.7,7,19.04.21,26.709,2,Phone and Tablet Accessories
508180,21.7,4,26.01.21,2.387,3,Computer Hardware
508181,26.3,1,10.05.21,26.3,0,Software and Apps
508182,50.9,2,09.02.21,22.905,1,Office Supplies
508183,41.3,1,22.06.21,41.3,2,Printers and Scanners
508184,21.3,5,05.09.21,11.502,3,Networking and Internet
508185,38,4,18.11.21,18.62,0,Home Security
508186,27.3,6,22.09.21,23.751,2,Smart Home Devices
508187,54.3,1,14.11.21,54.3,1,Audio and Headphones
508188,38.9,5,20.08.21,17.505,0,Cameras and Photography
508189,16.6,6,19.08.21,4.482,3,Gaming
508190,31.1,2,07.01.21,27.99,1,Books and Literature
508191,43.7,6,14.03.21,16.606,3,Movies and TV Shows
508192,38,7,11.07.21,19.76,1,Music and Instruments
508193,31.3,4,10.11.21,26.292,0,Arts and Crafts
508194,17.2,5,09.12.21,5.332,2,Sewing and Needlecraft
508195,19.7,7,20.03.21,7.683,0,Party Supplies
508196,23.5,4,15.08.21,3.29,2,Greeting Cards and Gift Wrap
508197,38.4,4,11.01.21,16.512,3,Home Improvement
508198,29.1,4,28.08.21,16.878,1,Tools and Hardware
508199,47.1,3,28.11.21,16.014,0,Automotive
508200,49.7,3,26.09.21,48.706,2,Emergency Preparedness
508201,30.7,2,16.11.21,29.472,3,Travel and Luggage
508202,21.7,2,08.03.21,19.964,2,Camping and Hiking
508203,7.5,5,27.05.21,6.075,3,Fishing and Hunting
508204,34.1,4,18.11.21,11.935,0,Cycling and Biking
508205,16.2,5,22.12.21,8.424,0,Exercise Equipment
508206,21.7,2,20.05.21,9.331,0,Yoga and Pilates
508207,10,3,24.08.21,5.5,1,Fitness Accessories
508208,22.6,2,06.02.21,11.752,0,Water Sports
508209,41.3,5,28.12.21,17.759,0,Team Sports
508210,38,2,08.07.21,6.84,2,Individual Sports
508211,16.5,1,12.01.21,16.5,1,Board Games and Puzzles
508212,33.3,7,07.12.21,21.645,3,Educational Toys
508213,36.6,4,31.03.21,15.738,3,Stuffed Animals and Plush Toys
508214,10.7,5,26.03.21,8.988,1,Dolls and Action Figures
508215,31.1,1,17.04.21,31.1,3,Building Sets and Blocks
508216,53.7,5,19.11.21,17.184,3,Outdoor Toys
508217,34.4,1,22.10.21,34.4,0,Arts and Crafts Kits for Kids
508218,34.6,2,26.06.21,10.034,2,Learning and Development
508219,53.7,5,08.09.21,13.425,3,Baby and Toddler Toys
508220,12.1,1,30.06.21,12.1,3,Party Games and Supplies
508221,17.4,3,30.08.21,1.044,2,Costumes and Dress-up
508222,38.4,4,08.09.21,25.728,0,Personalized Gifts
508223,17.6,7,22.11.21,3.696,2,Food Storage and Organization
508224,38.5,7,25.01.21,31.185,2,Cleaning Tools and Supplies
508225,31.2,7,15.10.21,22.464,3,Laundry and Detergents
508226,7.8,2,18.10.21,1.794,0,Dishwashing and Kitchen Cleaners
508227,34.3,6,05.02.21,24.353,0,Trash Bags and Bins
508228,51.1,5,16.06.21,28.616,3,Paper Products
508229,10.4,3,01.01.21,1.248,1,Pest Control
508230,51.3,3,09.01.21,17.442,1,Home Fragrance
508231,8.3,6,07.07.21,6.059,1,Air Purifiers and Humidifiers
508232,33.7,4,21.12.21,24.264,0,Water Filters and Purifiers
508233,32,3,20.01.21,26.88,3,Light Bulbs and Fixtures
508234,32.3,1,08.09.21,32.3,3,Home Security Systems
508235,16,6,06.01.21,0.8,1,Furniture and Decor
508236,17.9,4,05.04.21,6.444,3,Bedding and Linens
508237,11.2,6,29.06.21,8.624,0,Fresh Fruits
508238,42.1,4,28.07.21,32.417,1,Fresh Fruits
508239,6.2,4,13.08.21,3.844,0,Fresh Vegetables
508240,17.2,5,12.09.21,3.956,0,Dairy and Eggs
508241,27.4,4,19.08.21,20.002,0,Meat and Poultry
508242,33.6,5,04.01.21,18.144,2,Seafood
508243,0.5,1,30.11.21,0.5,0,Bread and Bakery
508244,39.6,5,24.08.21,17.82,1,Pantry Staples
508245,47.1,1,05.12.21,47.1,0,Beverages
508246,29,6,31.10.21,9.28,2,Snacks and Chips
508247,14.7,7,31.01.21,5.88,2,Frozen Foods
508248,16,5,07.06.21,3.36,3,Breakfast Foods
508249,38.4,4,24.04.21,0.768,0,Canned Goods
508250,12.2,6,02.08.21,3.66,1,Pasta and Grains
508251,10.6,4,25.09.21,9.116,3,Cooking Oils and Condiments
508252,7.6,3,26.08.21,3.192,1,Baking Ingredients
508253,16.3,3,07.04.21,10.269,2,Spices and Seasonings
508254,12.9,2,19.09.21,5.418,0,International Foods
508255,29.5,4,30.03.21,2.36,3,Organic Products
508256,7.2,3,20.07.21,5.184,3,Gluten-Free Products
508257,9.4,3,31.10.21,2.35,1,Vegan and Plant-Based
508258,37.7,7,13.02.21,36.569,3,Ready-to-Eat Meals
508259,32.1,7,14.06.21,17.655,0,Baby and Toddler
508260,33.5,1,26.02.21,33.5,0,Pet Supplies
508261,18.6,6,05.06.21,9.3,0,Cleaning Supplies
508262,1,2,12.08.21,0.62,0,Personal Care
508263,48.7,1,21.10.21,48.7,2,Health and Wellness
508264,20.8,5,04.11.21,17.264,2,Vitamins and Supplements
508265,13.4,7,22.10.21,8.978,0,Home and Kitchen Essentials
508266,44.3,3,13.10.21,24.808,0,Office and School Supplies
508267,18.6,2,29.09.21,7.626,1,Electronics and Appliances
508268,23.9,2,10.01.21,13.623,1,Outdoor and Garden
508269,10.2,7,29.01.21,4.998,1,Home Decor
508270,9.3,5,24.08.21,8.184,1,Clothing and Accessories
508271,10.8,1,08.11.21,10.8,0,Shoes and Footwear
508272,26.3,3,24.08.21,17.884,0,Beauty and Skincare
508273,18.4,7,09.06.21,5.152,0,Hair Care
508274,33.5,2,01.11.21,15.41,0,Oral Care
508275,26.9,1,23.10.21,26.9,2,Bath and Body
508276,47.5,2,25.12.21,24.225,3,Feminine Hygiene
508277,32.6,3,06.08.21,23.472,2,Men's Grooming
508278,29.3,2,02.09.21,19.045,0,Shaving and Hair Removal
508279,9.4,3,28.09.21,5.546,2,Fragrances
508280,32.4,6,02.01.21,21.06,3,Health Monitors
508281,24.3,3,07.10.21,16.281,2,Fitness and Exercise
508282,37,6,18.11.21,31.82,2,Sports and Outdoor Recreation
508283,1.5,4,12.09.21,0.54,3,Baby Care Products
508284,38.9,4,08.03.21,25.674,2,Diapers and Wipes
508285,11.7,2,20.10.21,6.669,1,Baby Food
508286,7.8,5,01.11.21,2.73,3,Baby Gear and Nursery
508287,11,3,19.02.21,3.08,3,Toys and Games
508288,6.3,5,30.08.21,4.41,0,Electronics Accessories
508289,21.3,2,03.03.21,0.426,0,Phone and Tablet Accessories
508290,33.5,2,21.06.21,20.77,0,Computer Hardware
508291,10.6,6,22.11.21,0.106,2,Software and Apps
508292,26.7,1,28.09.21,26.7,3,Office Supplies
508293,25.6,1,28.09.21,25.6,1,Printers and Scanners
508294,1.5,7,04.02.21,0.315,3,Networking and Internet
508295,20.8,6,18.01.21,15.6,3,Home Security
508296,18.1,7,01.01.21,9.412,3,Smart Home Devices
508297,24.6,5,28.04.21,20.91,2,Audio and Headphones
508298,34.9,6,22.09.21,14.309,2,Cameras and Photography
508299,34.4,7,28.11.21,1.72,3,Gaming
508300,18.5,2,13.07.21,4.44,3,Books and Literature
508301,38.8,3,08.04.21,36.86,0,Movies and TV Shows
508302,18.5,2,26.11.21,7.955,2,Music and Instruments
508303,40,2,18.01.21,24.8,3,Arts and Crafts
508304,43.1,4,02.08.21,22.412,1,Sewing and Needlecraft
508305,34.1,4,05.04.21,3.069,2,Party Supplies
508306,21.7,5,25.02.21,17.794,3,Greeting Cards and Gift Wrap
508307,37.4,1,03.05.21,37.4,3,Home Improvement
508308,9,5,08.09.21,9,2,Tools and Hardware
508309,34.5,2,10.10.21,3.105,2,Automotive
508310,33.8,3,03.08.21,25.012,3,Emergency Preparedness
508311,25,5,21.05.21,21.25,2,Travel and Luggage
508312,31.2,3,21.12.21,9.36,2,Camping and Hiking
508313,39.1,7,28.03.21,26.197,0,Fishing and Hunting
508314,6,6,12.09.21,2.82,1,Cycling and Biking
508315,57.7,1,11.12.21,57.7,0,Exercise Equipment
508316,5.1,6,16.08.21,1.836,1,Yoga and Pilates
508317,36.8,6,09.11.21,24.288,3,Fitness Accessories
508318,29.5,3,08.04.21,4.425,2,Water Sports
508319,59.7,7,14.03.21,40.596,1,Team Sports
508320,30.1,5,12.01.21,16.254,3,Individual Sports
508321,11.7,7,31.07.21,7.839,2,Board Games and Puzzles
508322,47.3,2,28.01.21,33.11,0,Educational Toys
508323,32,5,16.10.21,24.64,3,Stuffed Animals and Plush Toys
508324,32.8,4,17.10.21,30.176,2,Dolls and Action Figures
508325,59.9,6,13.11.21,35.341,1,Building Sets and Blocks
508326,27.9,6,26.01.21,3.906,0,Outdoor Toys
508327,39.4,6,17.08.21,27.974,1,Arts and Crafts Kits for Kids
508328,55.3,2,25.03.21,47.005,2,Learning and Development
508329,41.5,3,20.01.21,16.185,1,Baby and Toddler Toys
508330,25.1,1,12.12.21,25.1,1,Party Games and Supplies
508331,22.8,2,02.05.21,22.344,1,Costumes and Dress-up
508332,37.7,1,02.07.21,37.7,2,Personalized Gifts
508333,58.5,7,26.08.21,11.115,2,Food Storage and Organization
508334,31.4,7,31.01.21,17.27,0,Cleaning Tools and Supplies
508335,56.5,3,21.11.21,9.04,3,Laundry and Detergents
508336,36.9,2,06.01.21,9.963,0,Dishwashing and Kitchen Cleaners
508337,30.9,3,13.05.21,4.944,2,Trash Bags and Bins
508338,35.4,3,11.12.21,19.47,0,Paper Products
508339,37.1,7,25.02.21,1.113,3,Pest Control
508340,39.2,1,01.04.21,39.2,3,Home Fragrance
508341,29,5,23.07.21,17.69,0,Air Purifiers and Humidifiers
508342,34,1,24.11.21,34,0,Water Filters and Purifiers
508343,9.6,6,23.10.21,1.92,3,Light Bulbs and Fixtures
508344,31.7,5,27.09.21,24.092,2,Home Security Systems
508345,18,5,21.01.21,13.14,1,Furniture and Decor
508346,22.7,1,23.03.21,22.7,1,Bedding and Linens
508347,21.4,3,10.09.21,2.996,1,Fresh Fruits
508348,57.1,6,09.01.21,11.42,0,Fresh Vegetables
508349,11.4,7,30.12.21,3.534,2,Dairy and Eggs
508350,50.9,5,22.11.21,16.797,0,Meat and Poultry
508351,35.1,5,23.07.21,14.742,3,Seafood
508352,46.7,5,27.02.21,6.538,1,Bread and Bakery
508353,24,1,29.08.21,24,0,Pantry Staples
508354,33.4,4,27.06.21,25.384,0,Beverages
508355,23.7,3,20.02.21,2.844,3,Snacks and Chips
508356,37.7,6,22.03.21,32.422,2,Frozen Foods
508357,35,1,26.03.21,35,3,Breakfast Foods
508358,43.7,3,18.10.21,30.59,0,Canned Goods
508359,35.9,6,05.10.21,16.155,0,Pasta and Grains
508360,25.8,2,22.03.21,19.866,3,Cooking Oils and Condiments
508361,37.3,6,30.11.21,19.769,3,Baking Ingredients
508362,32.2,4,26.11.21,11.914,1,Spices and Seasonings
508363,24.6,1,30.07.21,24.6,2,International Foods
508364,56.7,2,30.04.21,12.474,0,Organic Products
508365,12.7,1,13.04.21,12.7,2,Gluten-Free Products
508366,34.9,1,01.08.21,34.9,2,Vegan and Plant-Based
508367,25.4,4,02.12.21,9.906,2,Ready-to-Eat Meals
508368,37.7,6,12.01.21,8.671,3,Baby and Toddler
508369,30.2,1,14.05.21,30.2,1,Pet Supplies
508370,19,6,03.07.21,9.12,1,Cleaning Supplies
508371,48.9,6,07.04.21,2.934,1,Personal Care
508372,28.5,4,26.10.21,13.68,0,Health and Wellness
508373,54.5,3,11.02.21,22.89,2,Vitamins and Supplements
508374,5.5,1,20.03.21,5.5,0,Home and Kitchen Essentials
508375,52.3,1,06.11.21,52.3,1,Office and School Supplies
508376,32.2,3,15.06.21,4.508,2,Electronics and Appliances
508377,26.7,4,19.05.21,2.67,0,Outdoor and Garden
508378,24.4,6,12.01.21,20.008,2,Home Decor
508379,11.6,3,06.09.21,6.612,0,Clothing and Accessories
508380,30.1,1,12.09.21,30.1,1,Shoes and Footwear
508381,30.6,7,15.09.21,25.092,0,Beauty and Skincare
508382,56.7,6,01.06.21,32.319,1,Hair Care
508383,42.1,2,15.06.21,13.472,1,Oral Care
508384,19.6,1,26.04.21,19.6,2,Bath and Body
508385,55.1,6,20.08.21,24.244,2,Feminine Hygiene
508386,5.8,1,03.06.21,5.8,0,Men's Grooming
508387,36.4,5,27.03.21,3.276,0,Shaving and Hair Removal
508388,38,3,06.01.21,27.74,0,Fragrances
508389,5.9,6,21.01.21,0.354,2,Health Monitors
508390,34.8,5,09.03.21,4.176,2,Fitness and Exercise
508391,38.1,3,28.10.21,24.765,1,Sports and Outdoor Recreation
508392,29.6,6,16.04.21,10.36,2,Baby Care Products
508393,53.7,4,21.04.21,27.924,0,Diapers and Wipes
508394,27.9,4,07.10.21,5.58,0,Baby Food
508395,35.5,2,23.02.21,3.195,2,Baby Gear and Nursery
508396,31.5,7,02.01.21,24.885,0,Toys and Games
508397,53.1,4,23.01.21,10.62,3,Electronics Accessories
508398,24.4,4,19.09.21,18.544,1,Phone and Tablet Accessories
508399,43.7,6,25.10.21,33.212,1,Computer Hardware
508400,50.3,1,08.10.21,50.3,2,Software and Apps
508401,6.3,5,29.05.21,1.071,0,Office Supplies
508402,38.5,3,09.10.21,9.24,1,Printers and Scanners
508403,32.3,4,21.06.21,20.672,0,Networking and Internet
508404,27.5,6,03.09.21,2.75,1,Home Security
508405,46.5,4,30.01.21,43.245,0,Smart Home Devices
508406,3.8,3,16.10.21,1.9,0,Audio and Headphones
508407,50.9,1,18.10.21,50.9,0,Cameras and Photography
508408,35.1,6,11.12.21,30.186,2,Gaming
508409,33.6,6,22.01.21,24.192,1,Books and Literature
508410,34.1,7,30.08.21,12.617,2,Movies and TV Shows
508411,27.9,1,10.09.21,27.9,0,Music and Instruments
508412,26.2,6,01.10.21,25.938,2,Arts and Crafts
508413,57.3,7,21.05.21,11.46,0,Sewing and Needlecraft
508414,13,5,06.08.21,2.08,0,Party Supplies
508415,38.3,3,17.07.21,20.682,2,Greeting Cards and Gift Wrap
508416,33.2,4,05.06.21,15.936,1,Home Improvement
508417,17.6,1,24.10.21,17.6,2,Tools and Hardware
508418,17.5,1,25.08.21,17.5,0,Automotive
508419,0.7,6,05.04.21,0.518,2,Emergency Preparedness
508420,43.3,6,23.04.21,19.918,1,Travel and Luggage
508421,29.4,5,05.01.21,23.814,0,Camping and Hiking
508422,11.8,3,31.03.21,8.26,3,Fishing and Hunting
508423,45.9,3,28.02.21,37.179,2,Cycling and Biking
508424,25.5,5,17.06.21,24.225,3,Exercise Equipment
508425,32.7,5,19.11.21,1.308,3,Yoga and Pilates
508426,33.7,1,15.05.21,33.7,2,Fitness Accessories
508427,30.9,7,18.09.21,20.394,3,Water Sports
508428,38.3,3,04.09.21,26.427,1,Team Sports
508429,27.9,3,25.01.21,19.251,1,Individual Sports
508430,39.2,3,14.08.21,32.536,2,Board Games and Puzzles
508431,30.5,4,15.02.21,3.965,0,Educational Toys
508432,49.7,3,10.01.21,23.856,2,Stuffed Animals and Plush Toys
508433,35,3,16.06.21,6.65,3,Dolls and Action Figures
508434,21.7,6,14.06.21,14.973,0,Building Sets and Blocks
508435,46.7,5,19.01.21,13.543,1,Outdoor Toys
508436,6.7,1,02.09.21,6.7,2,Arts and Crafts Kits for Kids
508437,29.3,1,06.03.21,29.3,0,Learning and Development
508438,57.1,7,29.06.21,13.133,1,Baby and Toddler Toys
508439,28.7,6,22.08.21,14.35,2,Party Games and Supplies
508440,18.8,1,31.05.21,18.8,1,Costumes and Dress-up
508441,29,5,25.09.21,15.95,2,Personalized Gifts
508442,45.1,2,14.05.21,9.02,3,Food Storage and Organization
508443,19.2,1,09.12.21,19.2,3,Cleaning Tools and Supplies
508444,23.6,4,16.03.21,11.564,3,Laundry and Detergents
508445,39.7,5,03.01.21,36.921,0,Dishwashing and Kitchen Cleaners
508446,4.7,7,17.12.21,3.008,2,Trash Bags and Bins
508447,33.4,1,18.05.21,33.4,3,Paper Products
508448,3.4,7,17.06.21,2.992,1,Pest Control
508449,10.6,3,21.01.21,6.36,0,Home Fragrance
508450,49.7,7,02.03.21,9.443,0,Air Purifiers and Humidifiers
508451,16.2,1,24.10.21,16.2,2,Water Filters and Purifiers
508452,5.2,7,10.07.21,5.096,3,Light Bulbs and Fixtures
508453,38.3,6,24.11.21,37.917,2,Home Security Systems
508454,34.8,3,18.03.21,13.572,3,Furniture and Decor
508455,40,3,12.09.21,25.6,2,Bedding and Linens
508456,5.5,3,20.11.21,0.605,0,Fresh Fruits
508457,45.1,5,16.02.21,29.315,3,Fresh Vegetables
508458,31.2,3,06.06.21,29.952,2,Dairy and Eggs
508459,27.7,5,05.07.21,12.742,1,Meat and Poultry
508460,31.7,6,05.08.21,25.36,1,Seafood
508461,10.2,7,28.12.21,4.692,3,Bread and Bakery
508462,12.5,2,21.09.21,7.125,1,Pantry Staples
508463,42.9,2,19.11.21,26.169,1,Beverages
508464,27,3,26.07.21,22.14,1,Snacks and Chips
508465,14.5,4,29.12.21,11.6,1,Frozen Foods
508466,31.2,5,09.09.21,18.408,1,Breakfast Foods
508467,29.7,5,10.12.21,10.692,3,Canned Goods
508468,30.5,5,16.01.21,0.915,1,Pasta and Grains
508469,36.2,7,05.08.21,13.394,0,Cooking Oils and Condiments
508470,4.7,5,05.09.21,1.598,0,Baking Ingredients
508471,40,4,19.08.21,4.4,0,Spices and Seasonings
508472,9.7,3,23.09.21,5.238,3,International Foods
508473,32.5,2,31.10.21,27.95,1,Organic Products
508474,36.5,3,12.01.21,29.93,2,Gluten-Free Products
508475,34.5,7,11.02.21,30.015,1,Vegan and Plant-Based
508476,28.9,6,27.09.21,7.514,2,Ready-to-Eat Meals
508477,8.3,7,12.08.21,7.885,2,Baby and Toddler
508478,5.3,3,09.03.21,2.597,0,Pet Supplies
508479,36.3,5,20.05.21,11.616,3,Cleaning Supplies
508480,18.2,5,07.07.21,9.282,1,Personal Care
508481,35.5,7,08.10.21,26.27,0,Health and Wellness
508482,32,5,02.04.21,25.92,1,Vitamins and Supplements
508483,7.5,2,10.10.21,7.275,1,Home and Kitchen Essentials
508484,26.9,1,29.04.21,26.9,3,Office and School Supplies
508485,4.6,6,13.03.21,0.414,3,Electronics and Appliances
508486,20.8,1,13.07.21,20.8,0,Outdoor and Garden
508487,34.9,6,31.08.21,24.43,0,Home Decor
508488,2.8,5,18.02.21,0.392,3,Clothing and Accessories
508489,30,6,15.03.21,4.5,3,Shoes and Footwear
508490,46.1,5,25.05.21,25.816,2,Beauty and Skincare
508491,18.6,5,20.06.21,5.022,0,Hair Care
508492,54.7,3,25.06.21,39.384,0,Oral Care
508493,14.2,4,17.01.21,10.508,3,Bath and Body
508494,6.3,4,04.11.21,0.567,3,Feminine Hygiene
508495,43.1,1,15.12.21,43.1,2,Men's Grooming
508496,5.1,7,03.05.21,1.173,1,Shaving and Hair Removal
508497,38.3,5,06.12.21,12.256,3,Fragrances
508498,31.9,1,27.12.21,31.9,3,Health Monitors
508499,3.9,1,30.05.21,3.9,0,Fitness and Exercise
508500,11.8,1,31.07.21,11.8,2,Sports and Outdoor Recreation
508501,21.3,6,13.11.21,19.383,0,Baby Care Products
508502,30.7,1,25.05.21,30.7,1,Diapers and Wipes
508503,31.8,7,31.10.21,18.126,1,Baby Food
508504,50.7,4,21.05.21,34.476,1,Baby Gear and Nursery
508505,20.3,6,01.05.21,14.21,0,Toys and Games
508506,39.5,5,29.01.21,28.44,3,Electronics Accessories
508507,28.2,5,11.04.21,16.92,0,Phone and Tablet Accessories
508508,7.8,3,07.06.21,2.184,0,Computer Hardware
508509,25.9,6,28.08.21,2.849,2,Software and Apps
508510,14.7,4,29.11.21,4.263,0,Office Supplies
508511,11.8,4,17.09.21,8.378,3,Printers and Scanners
508512,6.1,3,25.02.21,1.464,0,Networking and Internet
508513,29.2,4,16.01.21,9.928,0,Home Security
508514,52.1,3,04.11.21,1.042,0,Smart Home Devices
508515,6.6,5,19.04.21,0.66,0,Audio and Headphones
508516,37.5,1,08.07.21,37.5,3,Cameras and Photography
508517,55.3,6,03.07.21,12.719,2,Gaming
508518,31.1,4,08.02.21,20.837,0,Books and Literature
508519,59.7,3,17.08.21,6.567,0,Movies and TV Shows
508520,36.1,3,07.12.21,7.581,1,Music and Instruments
508521,25.4,3,04.02.21,6.858,1,Arts and Crafts
508522,9.6,2,29.01.21,3.648,2,Sewing and Needlecraft
508523,12.4,6,14.04.21,0.62,1,Party Supplies
508524,40.9,6,02.04.21,2.045,0,Greeting Cards and Gift Wrap
508525,25.4,1,24.03.21,25.4,0,Home Improvement
508526,34.6,7,06.02.21,26.988,2,Tools and Hardware
508527,31.9,4,19.12.21,9.889,1,Automotive
508528,25.7,7,28.03.21,8.481,2,Emergency Preparedness
508529,34.5,4,25.02.21,22.08,1,Travel and Luggage
508530,29,3,22.05.21,7.83,0,Camping and Hiking
