Customer_id,Age,Gender,Location,MembershipLevel
507574,34,1,Pennsylvania,Star
507575,40,1,New Hampshire,Star
507576,33,0,Iowa,Star
507577,17,1,Louisiana,Star
507578,51,0,Louisiana,Star
507579,59,1,Arizona,Star
507580,42,1,California,Star
507581,37,1,West Virginia,Star
507582,52,0,South Carolina,Star
507583,21,0,New Mexico,Star
507584,58,1,Wyoming,Star
507585,38,1,Nebraska,Star
507586,29,0,Vermont,Star
507587,24,0,Indiana,Star
507588,36,1,Idaho,Star
507589,52,0,Rhode Island,Star
507590,36,1,New York,Star
507591,30,1,Louisiana,Star
507592,61,1,Ohio,Star
507593,32,1,Kentucky,Star
507594,29,1,California,Star
507595,36,0,Colorado,Star
507596,43,0,South Carolina,Star
507597,58,0,Arkansas,Star
507598,35,1,North Dakota,Star
507599,25,1,Idaho,Star
507600,60,1,New York,Star
507601,52,1,Maine,Star
507602,61,0,Missouri,Star
507603,23,1,Colorado,Star
507604,37,1,Rhode Island,Star
507605,49,1,Arkansas,Star
507606,59,0,Indiana,Star
507607,31,1,Oregon,Star
507608,29,0,West Virginia,Star
507609,56,0,Wyoming,Star
507610,30,1,New Jersey,Star
507611,43,1,Connecticut,Star
507612,28,1,Maine,Star
507613,62,1,Missouri,Star
507614,32,1,Virginia,Star
507615,42,0,Utah,Star
507616,25,1,Michigan,Star
507617,33,1,Tennessee,Star
507618,32,0,Massachusetts,Star
507619,40,0,Georgia,Star
507620,55,1,Indiana,Star
507621,27,1,Wisconsin,Star
507622,61,1,Wisconsin,Star
507623,60,1,California,Star
507624,53,1,California,Star
507625,33,1,Alabama,Star
507626,50,0,Nevada,Star
507627,29,1,Virginia,Star
507628,58,1,Arizona,Star
507629,17,0,Michigan,Star
507630,33,0,Arkansas,Star
507631,62,1,Hawaii,Star
507632,32,1,Tennessee,Star
507633,47,1,South Dakota,Star
507634,45,1,West Virginia,Star
507635,35,1,Idaho,Star
507636,62,1,Massachusetts,Star
507637,24,1,Washington,Star
507638,54,0,Oregon,Star
507639,26,1,Kentucky,Star
507640,24,0,New Mexico,Star
507641,39,1,Tennessee,Star
507642,29,1,Idaho,Star
507643,41,1,Missouri,Star
507644,37,1,Mississippi,Star
507645,62,1,Mississippi,Star
507646,18,1,New York,Star
507647,33,0,Arizona,Star
507648,58,0,Virginia,Star
507649,43,1,California,Star
507650,16,1,Alabama,Star
507651,58,0,Texas,Star
507652,21,1,South Carolina,Star
507653,60,1,Tennessee,Star
507654,46,1,West Virginia,Star
507655,55,1,Connecticut,Star
507656,39,0,Massachusetts,Star
507657,18,0,Maryland,Star
507658,39,1,Colorado,Star
507659,58,0,Arkansas,Star
507660,53,1,North Carolina,Star
507661,46,0,New Mexico,Star
507662,60,1,Arkansas,Star
507663,23,0,Nevada,Star
507664,33,0,New Mexico,Star
507665,26,1,New Jersey,Star
507666,56,1,Nebraska,Star
507667,62,1,North Dakota,Star
507668,57,0,Oregon,Star
507669,60,0,North Carolina,Star
507670,16,1,North Dakota,Star
507671,35,1,Maine,Star
507672,16,1,Washington,Star
507673,47,0,Virginia,Star
507674,52,1,Ohio,Star
507675,33,0,Alaska,Star
507676,36,1,Illinois,Star
507677,16,1,Delaware,Star
507678,24,1,Alabama,Star
507679,34,1,Maryland,Star
507680,55,1,Louisiana,Star
507681,45,1,Kentucky,Star
507682,60,1,Mississippi,Star
507683,38,1,California,Star
507684,33,1,Oklahoma,Star
507685,46,0,Vermont,Star
507686,30,0,Georgia,Star
507687,36,1,North Dakota,Star
507688,60,0,Wisconsin,Star
507689,53,1,California,Star
507690,30,0,Nebraska,Star
507691,25,1,Arizona,Star
507692,33,1,Rhode Island,Star
507693,61,1,Michigan,Star
507694,38,1,North Dakota,Star
507695,25,1,Minnesota,Star
507696,33,1,Arizona,Star
507697,59,1,Florida,Star
507698,44,0,Alabama,Star
507699,32,1,West Virginia,Star
507700,45,1,Michigan,Star
507701,62,1,Alabama,Star
507702,35,1,Alaska,Star
507703,27,0,Maine,Star
507704,22,0,Iowa,Star
507705,18,0,Delaware,Star
507706,18,1,Delaware,Star
507707,25,0,Kansas,Star
507708,36,1,Rhode Island,Star
507709,34,1,Wyoming,Star
507710,51,0,North Dakota,Star
507711,42,1,Louisiana,Star
507712,24,1,Mississippi,Star
507713,60,0,Maine,Star
507714,25,1,Minnesota,Star
507715,40,1,Massachusetts,Star
507716,31,1,Wyoming,Star
507717,50,0,Delaware,Star
507718,18,1,Wisconsin,Star
507719,30,1,Arkansas,Star
507720,47,1,Tennessee,Star
507721,54,1,Georgia,Star
507722,16,0,Louisiana,Star
507723,57,1,Vermont,Star
507724,60,1,South Dakota,Star
507725,29,1,Minnesota,Star
507726,48,0,New York,Star
507727,30,1,Louisiana,Star
507728,59,1,Wisconsin,Star
507729,16,0,West Virginia,Star
507730,60,1,Connecticut,Star
507731,34,1,Ohio,Star
507732,62,1,Colorado,Star
507733,42,1,Minnesota,Star
507734,55,1,Wisconsin,Star
507735,55,1,Oklahoma,Star
507736,31,0,Utah,Star
507737,51,1,Florida,Star
507738,31,1,Iowa,Star
507739,22,1,New Hampshire,Star
507740,31,0,Colorado,Star
507741,39,1,Florida,Star
507742,40,0,New Hampshire,Star
507743,17,0,Georgia,Star
507744,49,1,Hawaii,Star
507745,24,0,West Virginia,Star
507746,32,0,Rhode Island,Star
507747,30,1,Illinois,Star
507748,60,0,New Jersey,Star
507749,17,1,New Jersey,Star
507750,24,0,North Dakota,Star
507751,35,1,Massachusetts,Star
507752,26,1,Kentucky,Star
507753,62,1,Iowa,Star
507754,51,1,Minnesota,Star
507755,17,1,Minnesota,Star
507756,51,1,Arkansas,Star
507757,19,1,Massachusetts,Star
507758,47,1,Pennsylvania,Star
507759,32,1,South Carolina,Star
507760,46,1,Florida,Star
507761,48,0,Virginia,Star
507762,59,0,Wisconsin,Star
507763,42,1,Texas,Star
507764,26,1,Rhode Island,Star
507765,59,1,Mississippi,Star
507766,16,1,Hawaii,Star
507767,56,1,Louisiana,Star
507768,17,1,Washington,Star
507769,37,1,Georgia,Star
507770,26,1,Utah,Star
507771,40,0,Iowa,Star
507772,37,1,Rhode Island,Star
507773,63,1,Illinois,Star
507774,27,1,West Virginia,Star
507775,61,0,Tennessee,Star
507776,25,1,New Hampshire,Star
507777,60,1,Illinois,Star
507778,16,0,Hawaii,Star
507779,41,0,Michigan,Star
507780,25,0,Wyoming,Star
507781,28,0,Nevada,Star
507782,54,0,Massachusetts,Star
507783,54,0,Illinois,Star
507784,45,0,Nevada,Star
507785,59,0,Oregon,Star
507786,37,0,Ohio,Star
507787,31,1,Delaware,Star
507788,29,1,Texas,Star
507789,58,1,Massachusetts,Star
507790,51,0,North Carolina,Star
507791,48,0,Florida,Star
507792,50,0,Maryland,Star
507793,43,1,Rhode Island,Star
507794,27,1,Tennessee,Star
507795,22,1,Indiana,Star
507796,25,1,Mississippi,Star
507797,39,0,New York,Star
507798,21,0,Maine,Star
507799,56,1,Maryland,Star
507800,25,1,Indiana,Star
507801,49,1,California,Star
507802,21,1,Michigan,Star
507803,45,0,Michigan,Star
507804,28,1,Iowa,Star
507805,49,0,New Hampshire,Star
507806,33,1,Iowa,Star
507807,19,0,Washington,Star
507808,36,0,North Carolina,Star
507809,24,0,Pennsylvania,Star
507810,35,1,Minnesota,Star
507811,47,1,Arizona,Star
507812,55,1,Texas,Star
507813,30,1,North Dakota,Star
507814,22,1,Montana,Star
507815,41,1,New Jersey,Star
507816,48,1,Vermont,Star
507817,50,1,Utah,Star
507818,33,1,Idaho,Star
507819,60,1,Massachusetts,Star
507820,37,1,Missouri,Star
507821,27,1,Hawaii,Star
507822,27,0,Oregon,Star
507823,36,1,Iowa,Star
507824,31,1,Maryland,Star
507825,58,1,Idaho,Star
507826,58,0,Georgia,Star
507827,54,1,Tennessee,Star
507828,37,1,Washington,Star
507829,58,1,Vermont,Star
507830,30,1,New York,Star
507831,22,0,New York,Star
507832,17,1,Arizona,Star
507833,53,1,Missouri,Star
507834,23,0,Kansas,Star
507835,60,1,Delaware,Star
507836,41,1,Minnesota,Star
507837,19,0,Oklahoma,Star
507838,23,0,Illinois,Star
507839,56,0,West Virginia,Star
507840,25,1,Nevada,Star
507841,22,1,Alaska,Star
507842,51,1,Alabama,Star
507843,55,0,Pennsylvania,Star
507844,49,0,Florida,Star
507845,28,1,West Virginia,Star
507846,60,1,Mississippi,Star
507847,35,1,Kentucky,Star
507848,51,0,Nevada,Star
507849,60,1,North Carolina,Star
507850,31,0,Arizona,Star
507851,24,1,Utah,Star
507852,38,0,Vermont,Star
507853,30,1,Texas,Star
507854,23,1,Montana,Star
507855,52,1,Illinois,Star
507856,51,0,Nebraska,Star
507857,40,1,Louisiana,Star
507858,29,0,Connecticut,Star
507859,63,1,Illinois,Star
507860,27,0,Missouri,Star
507861,44,1,New Jersey,Star
507862,41,0,Delaware,Star
507863,42,0,Rhode Island,Star
507864,45,1,Hawaii,Star
507865,42,1,Delaware,Star
507866,46,0,Louisiana,Star
507867,17,1,Michigan,Star
507868,61,1,Maryland,Star
507869,52,1,Illinois,Star
507870,45,1,Texas,Star
507871,21,1,Ohio,Star
507872,22,1,Idaho,Star
507873,55,1,New York,Star
507874,23,1,Utah,Star
507875,62,1,Nevada,Star
507876,21,1,Arizona,Star
507877,30,0,Indiana,Star
507878,59,1,New Hampshire,Star
507879,63,1,Mississippi,Star
507880,57,1,New Hampshire,Star
507881,45,1,Kentucky,Star
507882,29,1,Florida,Star
507883,25,1,West Virginia,Star
507884,48,1,Louisiana,Star
507885,56,1,California,Star
507886,29,0,South Carolina,Star
507887,30,0,South Dakota,Star
507888,29,0,Nebraska,Star
507889,23,0,Arkansas,Star
507890,39,1,New Hampshire,Star
507891,48,1,Nevada,Star
507892,32,0,Illinois,Star
507893,61,0,South Dakota,Star
507894,30,0,Vermont,Star
507895,30,0,Louisiana,Star
507896,27,1,South Carolina,Star
507897,60,1,Ohio,Star
507898,22,1,Maryland,Star
507899,43,1,Idaho,Star
507900,19,1,North Dakota,Star
507901,53,1,Massachusetts,Star
507902,28,1,Indiana,Star
507903,41,1,Montana,Star
507904,24,1,Iowa,Star
507905,20,1,Delaware,Star
507906,25,0,Alaska,Star
507907,24,0,California,Star
507908,41,1,Rhode Island,Star
507909,61,1,Arizona,Star
507910,38,0,Connecticut,Star
507911,21,0,Wisconsin,Aurora
507912,50,1,Iowa,Star
507913,32,1,Maryland,Aurora
507914,41,1,Wyoming,Star
507915,49,0,Montana,Star
507916,21,1,Alabama,Star
507917,33,1,Louisiana,Star
507918,46,1,Minnesota,Star
507919,49,1,New Jersey,Aurora
507920,32,1,Louisiana,Star
507921,27,1,Florida,Star
507922,45,1,Nebraska,Star
507923,29,1,West Virginia,Star
507924,52,0,Rhode Island,Star
507925,36,0,Washington,Star
507926,18,1,New Jersey,Star
507927,54,1,Rhode Island,Star
507928,18,1,Alabama,Star
507929,61,1,North Dakota,Star
507930,36,0,Kentucky,Star
507931,22,1,Virginia,Star
507932,35,0,Oklahoma,Star
507933,39,1,Maine,Star
507934,19,1,South Dakota,Star
507935,61,0,Vermont,Star
507936,49,0,California,Star
507937,51,1,Oklahoma,Star
507938,59,1,Washington,Star
507939,27,1,Arkansas,Star
507940,23,1,Arizona,Star
507941,21,1,Colorado,Aurora
507942,39,1,West Virginia,Nova
507943,53,1,Georgia,Star
507944,18,1,Georgia,Star
507945,25,1,Ohio,Star
507946,43,0,West Virginia,Star
507947,18,1,Virginia,Star
507948,23,1,Maine,Star
507949,63,0,Idaho,Star
507950,56,1,New Mexico,Star
507951,61,1,Maryland,Star
507952,29,0,Tennessee,Star
507953,58,0,Missouri,Star
507954,34,1,Colorado,Star
507955,25,1,Minnesota,Star
507956,48,1,New York,Star
507957,57,0,Maine,Star
507958,26,0,Rhode Island,Star
507959,18,1,Nebraska,Star
507960,39,0,Missouri,Star
507961,54,1,Missouri,Nova
507962,50,0,Georgia,Star
507963,35,1,Alaska,Star
507964,35,1,Ohio,Star
507965,45,1,Missouri,Star
507966,51,1,West Virginia,Star
507967,46,1,New York,Star
507968,55,1,Illinois,Nova
507969,52,0,Kentucky,Star
507970,53,1,Minnesota,Star
507971,49,1,California,Nova
507972,33,1,Tennessee,Star
507973,30,0,Georgia,Star
507974,24,0,Colorado,Star
507975,20,1,Mississippi,Star
507976,35,0,Nebraska,Star
507977,63,1,Pennsylvania,Star
507978,21,1,Indiana,Star
507979,34,1,Michigan,Star
507980,53,1,Massachusetts,Star
507981,63,1,Hawaii,Star
507982,16,0,Nevada,Star
507983,29,0,Tennessee,Star
507984,42,1,Washington,Star
507985,38,1,Texas,Star
507986,47,0,Nevada,Star
507987,17,1,Montana,Star
507988,28,0,California,Star
507989,39,1,Mississippi,Star
507990,43,1,Wisconsin,Star
507991,44,1,Oklahoma,Star
507992,47,0,Nevada,Star
507993,35,1,South Dakota,Star
507994,60,1,Arizona,Nova
507995,24,1,Michigan,Star
507996,36,0,Michigan,Star
507997,22,0,Delaware,Nova
507998,63,1,Louisiana,Star
507999,18,1,Iowa,Star
508000,45,1,West Virginia,Star
508001,38,1,Florida,Nova
508002,59,1,New Jersey,Star
508003,53,1,Delaware,Star
508004,60,1,Kentucky,Star
508005,60,1,Iowa,Star
508006,55,1,Wisconsin,Star
508007,56,1,Florida,Star
508008,28,0,Georgia,Star
508009,26,1,New York,Star
508010,48,1,Indiana,Star
508011,34,0,Arizona,Star
508012,33,1,Utah,Star
508013,63,1,Vermont,Star
508014,39,1,Louisiana,Star
508015,30,0,Wisconsin,Star
508016,32,1,North Dakota,Star
508017,20,0,South Carolina,Star
508018,51,1,Hawaii,Star
508019,45,1,Nebraska,Star
508020,23,1,Illinois,Star
508021,22,1,California,Star
508022,20,0,California,Star
508023,56,0,Minnesota,Star
508024,40,0,Oklahoma,Star
508025,30,0,Utah,Nova
508026,54,1,West Virginia,Star
508027,17,0,Maine,Star
508028,22,1,Missouri,Star
508029,53,1,Wyoming,Star
508030,29,0,Minnesota,Star
508031,48,1,Alaska,Star
508032,56,0,Pennsylvania,Star
508033,52,1,Hawaii,Star
508034,51,1,South Dakota,Star
508035,34,0,Colorado,Star
508036,31,1,Louisiana,Star
508037,50,1,Georgia,Star
508038,39,1,Louisiana,Star
508039,50,1,Montana,Star
508040,61,0,Ohio,Star
508041,57,1,Virginia,Star
508042,28,1,Massachusetts,Star
508043,55,1,Illinois,Star
508044,55,0,New Mexico,Star
508045,18,1,Utah,Star
508046,25,1,Vermont,Star
508047,41,1,Massachusetts,Star
508048,37,1,Georgia,Star
508049,39,0,South Carolina,Star
508050,61,0,New Hampshire,Star
508051,44,0,Washington,Star
508052,57,1,New Jersey,Star
508053,42,0,Michigan,Star
508054,29,1,Ohio,Star
508055,43,1,Ohio,Star
508056,49,1,Florida,Star
508057,54,1,Rhode Island,Star
508058,25,0,Florida,Star
508059,36,0,Georgia,Star
508060,55,0,Tennessee,Star
508061,44,1,Michigan,Nova
508062,19,1,Idaho,Star
508063,37,1,Kansas,Star
508064,36,1,Montana,Star
508065,23,1,Alaska,Star
508066,54,1,Arkansas,Star
508067,32,1,New Jersey,Star
508068,30,1,Florida,Star
508069,21,1,Nebraska,Star
508070,21,1,West Virginia,Star
508071,52,1,Texas,Star
508072,35,1,North Dakota,Star
508073,36,1,Nevada,Star
508074,20,1,Missouri,Star
508075,47,1,Idaho,Star
508076,51,1,Minnesota,Star
508077,24,1,Vermont,Star
508078,58,1,Indiana,Star
508079,42,0,Arizona,Star
508080,47,1,Maine,Star
508081,20,1,Rhode Island,Star
508082,26,0,New Mexico,Star
508083,50,1,Colorado,Star
508084,23,0,Delaware,Star
508085,24,0,North Carolina,Star
508086,45,0,Washington,Nova
508087,31,1,Massachusetts,Star
508088,53,1,Oklahoma,Star
508089,30,1,Maine,Star
508090,58,1,Virginia,Star
508091,25,1,Nebraska,Star
508092,63,1,Rhode Island,Star
508093,57,0,Kentucky,Star
508094,43,1,Illinois,Star
508095,44,1,Iowa,Star
508096,40,1,South Dakota,Star
508097,58,0,Minnesota,Star
508098,61,1,Colorado,Nova
508099,40,1,Florida,Star
508100,28,0,Minnesota,Star
508101,31,1,Indiana,Star
508102,27,1,Arkansas,Star
508103,52,1,Wisconsin,Star
508104,26,1,Pennsylvania,Star
508105,43,0,Tennessee,Star
508106,59,0,Ohio,Star
508107,31,1,New Mexico,Star
508108,20,1,Georgia,Star
508109,44,0,Idaho,Star
508110,25,0,Mississippi,Star
508111,56,1,New Mexico,Star
508112,44,0,Michigan,Star
508113,32,0,Nevada,Star
508114,21,0,Oregon,Star
508115,31,1,Kentucky,Star
508116,50,1,New Mexico,Star
508117,52,1,New Jersey,Star
508118,48,0,Idaho,Star
508119,35,0,Nevada,Star
508120,40,1,Maryland,Star
508121,38,1,Michigan,Star
508122,54,0,Oregon,Star
508123,62,0,Maryland,Star
508124,57,1,Maine,Star
508125,59,1,Kentucky,Star
508126,43,1,Alaska,Star
508127,53,0,Louisiana,Star
508128,60,1,Kansas,Star
508129,46,1,Oregon,Star
508130,20,1,Oregon,Star
508131,39,1,Florida,Star
508132,33,1,Arizona,Star
508133,40,1,Idaho,Star
508134,54,0,Massachusetts,Star
508135,32,1,Minnesota,Star
508136,58,1,New Hampshire,Star
508137,33,1,Pennsylvania,Star
508138,38,0,New Jersey,Star
508139,58,0,Rhode Island,Star
508140,59,0,Texas,Star
508141,35,0,Delaware,Star
508142,28,1,South Carolina,Star
508143,61,0,Delaware,Star
508144,24,0,Pennsylvania,Star
508145,16,1,Indiana,Star
508146,25,0,Kentucky,Star
508147,58,1,Utah,Star
508148,32,0,California,Star
508149,44,1,Wisconsin,Star
508150,32,1,Wisconsin,Star
508151,32,0,Mississippi,Star
508152,47,1,Nevada,Star
508153,57,0,Texas,Star
508154,54,0,Kentucky,Star
508155,58,1,New Mexico,Star
508156,58,0,Missouri,Star
508157,21,1,Wisconsin,Star
508158,42,1,Georgia,Star
508159,28,1,North Carolina,Star
508160,33,0,New Mexico,Star
508161,63,1,Georgia,Star
508162,24,0,Connecticut,Star
508163,55,1,Florida,Star
508164,45,1,Pennsylvania,Star
508165,49,1,Tennessee,Star
508166,46,1,Arkansas,Star
508167,53,1,Missouri,Star
508168,41,1,Ohio,Star
508169,30,1,Washington,Star
508170,37,1,Maine,Star
508171,54,1,Ohio,Star
508172,61,1,Illinois,Star
508173,16,1,New Hampshire,Star
508174,47,0,Tennessee,Star
508175,37,0,Kentucky,Star
508176,44,1,Missouri,Star
508177,50,1,Arizona,Star
508178,52,1,West Virginia,Star
508179,28,0,Massachusetts,Star
508180,42,1,Florida,Star
508181,40,0,Kentucky,Star
508182,22,1,Georgia,Star
508183,28,1,Illinois,Star
508184,36,0,North Carolina,Star
508185,47,1,Connecticut,Star
508186,44,1,Maine,Star
508187,57,1,Texas,Star
508188,25,1,Alabama,Star
508189,21,1,Colorado,Star
508190,46,0,Washington,Star
508191,37,1,Nebraska,Star
508192,63,0,Montana,Star
508193,26,1,Wisconsin,Star
508194,47,0,Kansas,Star
508195,18,0,Washington,Star
508196,53,1,Illinois,Star
508197,42,1,Maine,Star
508198,47,1,Virginia,Star
508199,38,1,New York,Star
508200,53,1,Minnesota,Star
508201,55,1,Delaware,Star
508202,32,1,West Virginia,Star
508203,51,0,Colorado,Star
508204,18,1,Texas,Star
508205,23,1,Hawaii,Star
508206,33,0,Illinois,Star
508207,38,0,South Dakota,Star
508208,20,1,Wyoming,Star
508209,22,1,Oklahoma,Star
508210,40,1,Nevada,Star
508211,59,1,Maine,Star
508212,50,0,Arkansas,Star
508213,32,1,Pennsylvania,Star
508214,19,1,Kentucky,Star
508215,33,1,Idaho,Star
508216,20,1,Oklahoma,Star
508217,28,0,Indiana,Star
508218,25,1,Kentucky,Star
508219,39,1,California,Star
508220,57,1,Montana,Star
508221,45,1,Wyoming,Star
508222,19,1,Pennsylvania,Star
508223,37,1,Washington,Star
508224,47,0,Utah,Star
508225,40,0,Louisiana,Star
508226,27,1,Indiana,Star
508227,44,0,Oregon,Star
508228,53,1,Louisiana,Star
508229,28,1,Hawaii,Star
508230,33,1,Massachusetts,Star
508231,55,1,Washington,Star
508232,24,0,Kansas,Star
508233,43,0,Washington,Star
508234,21,1,Idaho,Star
508235,18,1,Wyoming,Star
508236,36,1,California,Star
508237,48,0,Massachusetts,Star
508238,43,1,Iowa,Star
508239,28,1,Colorado,Star
508240,20,1,Colorado,Star
508241,23,0,Illinois,Star
508242,53,1,New Jersey,Star
508243,35,1,Minnesota,Star
508244,29,1,Oregon,Star
508245,55,1,Oregon,Aurora
508246,19,1,New Hampshire,Star
508247,62,0,Delaware,Star
508248,29,1,Mississippi,Star
508249,58,1,Illinois,Star
508250,62,0,New York,Star
508251,41,1,New York,Star
508252,60,0,New Mexico,Star
508253,51,0,Illinois,Star
508254,49,0,North Dakota,Star
508255,47,1,North Carolina,Nova
508256,37,1,Arizona,Star
508257,22,1,Florida,Star
508258,23,1,Arkansas,Star
508259,49,1,Minnesota,Star
508260,47,1,Illinois,Star
508261,21,0,Utah,Star
508262,57,1,California,Star
508263,32,1,Nebraska,Star
508264,16,1,Minnesota,Star
508265,31,1,Wyoming,Nova
508266,40,1,Delaware,Star
508267,55,1,Colorado,Star
508268,36,1,Mississippi,Star
508269,41,1,South Carolina,Star
508270,26,1,Arkansas,Star
508271,42,1,Connecticut,Star
508272,39,0,Missouri,Star
508273,52,0,Hawaii,Star
508274,33,1,New York,Star
508275,33,1,South Dakota,Star
508276,45,1,Utah,Star
508277,38,0,Mississippi,Star
508278,62,1,Idaho,Star
508279,54,0,Maine,Star
508280,25,1,Pennsylvania,Star
508281,28,1,Illinois,Star
508282,36,1,Rhode Island,Star
508283,33,1,Kentucky,Star
508284,32,0,New Hampshire,Star
508285,35,1,Massachusetts,Nova
508286,38,1,Mississippi,Star
508287,52,1,New York,Star
508288,29,1,Kentucky,Star
508289,53,1,South Carolina,Star
508290,50,1,Florida,Star
508291,23,0,Connecticut,Star
508292,28,1,North Carolina,Star
508293,30,1,Illinois,Star
508294,18,1,Louisiana,Star
508295,46,1,Illinois,Star
508296,28,0,Delaware,Star
508297,32,0,Kansas,Star
508298,26,1,Kentucky,Star
508299,41,0,Oregon,Star
508300,18,1,Wyoming,Star
508301,48,1,Oregon,Star
508302,31,1,Maine,Star
